X,B cell,DC,Fibroblast,ILC,Keratinocytes,Lymphatic endothelium,Macrophage,Mast cell,Melanocyte,Mural cell,Schwann cell,T cell,Vascular endothelium
21x49,0.2561996,0.4798,0.12973435,0.07374149,0.8826787,0.09998612,0.11794879,0.22658427,0.13352853,0.08451012,0.37652647,0.05896665,0.089179724
9x15,0.14731684,0.17347491,0.09829138,0.088893704,0.55948734,0.10002077,0.25560263,0.16328858,0.14439946,0.041146766,0.27143005,0.04875639,0.07138457
17x9,0.013237906,0.01132827,0.035088245,0.00920343,0.090863936,0.015135177,0.030711878,0.03772691,0.02541372,0.035720255,0.10011113,0.008911899,0.008494164
21x12,0.056903884,0.032206856,0.12795307,0.040143535,0.44162935,0.05649108,0.040728357,0.10765366,0.07487542,0.06028232,0.20017442,0.037513245,0.068503134
10x27,0.020275557,0.019410605,0.057424847,0.017258178,0.1430804,0.016872248,0.095084794,0.07321258,0.06606142,0.015407864,0.098584384,0.017498808,0.01614588
13x48,0.06756622,0.025728028,0.074869245,0.026659986,0.30517703,0.030552661,0.022070846,0.072276965,0.11549718,0.022010626,0.17453794,0.03191393,0.063711315
26x44,0.32067913,0.17298017,0.071202874,0.0707104,0.33210054,0.051482834,0.03415285,0.180861,0.13826628,0.038640883,0.28674844,0.071068406,0.035909362
15x26,0.015888814,0.024645997,0.0115094,0.010656339,0.05022339,0.046970636,0.009922848,0.049016643,0.020891443,0.017361132,0.089052096,0.009776842,0.014175871
16x19,0.04809699,0.038592502,0.023814525,0.026195366,0.32455572,0.030015972,0.036960486,0.09997677,0.18742177,0.02095273,0.17083655,0.041517884,0.018172253
34x20,0.03557013,0.02173747,0.24751353,0.21500346,0.16334653,0.035116952,0.034376178,0.081790954,0.042615414,0.068245634,0.15471862,0.023064727,0.013714558
17x19,0.049484406,0.06289991,0.12372602,0.030863857,0.43892527,0.09614204,0.042395804,0.14196913,0.07403192,0.0914382,0.40840942,0.033238813,0.10534754
41x3,0.08778138,0.10891918,0.2228069,0.06883456,0.305103,0.044929948,0.05968247,0.16569233,0.1354785,0.043840192,0.70407444,0.056043085,0.04249106
18x16,0.029025925,0.016076287,0.06575853,0.020587428,0.31528482,0.022962501,0.017770547,0.08496444,0.039260533,0.044835597,0.24717896,0.014743711,0.02263391
34x12,0.022297803,0.022917943,0.076370634,0.020486532,0.13451508,0.026136205,0.017278772,0.077652924,0.06284954,0.04067891,0.23148745,0.021212213,0.016402593
11x30,0.060143463,0.023922592,0.030007405,0.035926614,0.26765233,0.026612222,0.025527034,0.079434745,0.08187276,0.031832207,0.1231024,0.07538714,0.013562781
46x47,0.008031962,0.005216571,0.007411767,0.008805899,0.05760327,0.010275382,0.009351407,0.09034676,0.016513728,0.0058817174,0.14520997,0.012105347,0.002218926
9x34,0.0949504,0.040865764,0.095664956,0.037535798,0.7609348,0.12721662,0.035378028,0.13329424,0.10605493,0.053742744,0.22635496,0.05541144,0.035499334
23x16,0.06406254,0.040333375,0.0763046,0.047080815,0.19940853,0.04408367,0.13553818,0.10781026,0.08849639,0.029874917,0.19757248,0.04287587,0.02350281
36x4,0.053880896,0.044710808,0.0904042,0.026437653,0.24913344,0.02530166,0.03751145,0.090207465,0.045774747,0.028213818,0.22403306,0.022236349,0.04153674
40x43,0.054051302,0.03074001,0.07219859,0.026641654,0.22015575,0.029954057,0.040785298,0.1254654,0.029870056,0.019905949,0.19563447,0.024335612,0.016209044
26x27,0.09109681,0.14552827,0.045915198,0.17551737,0.24984418,0.053303804,0.064435504,0.13331416,0.16390087,0.047781352,0.20379479,0.069591545,0.044043113
10x34,0.047160994,0.024610851,0.08800398,0.026440503,0.5753934,0.061338957,0.01571003,0.09223949,0.061100654,0.044241287,0.16299357,0.02361997,0.018866131
47x48,0.055357184,0.039633494,0.07415041,0.027916253,0.2792702,0.06297377,0.024588391,0.16456033,0.13886951,0.03335059,0.20354249,0.027382152,0.075481564
19x18,0.048390176,0.108708225,0.05418064,0.05906873,0.22649026,0.061878223,0.038738832,0.13735606,0.104892634,0.024737267,0.19752155,0.034382496,0.03625833
31x44,0.02764226,0.017819935,0.025009317,0.014897101,0.18938772,0.020224454,0.02556532,0.07095932,0.03029211,0.01479468,0.16673528,0.017201202,0.013087141
31x11,0.34475914,0.05320471,0.11061414,0.08419197,0.5407408,0.08579981,0.22779295,0.20181549,0.082475476,0.045089398,0.35086086,0.083765045,0.08435421
42x24,0.14529365,0.12879783,0.17759492,0.079139434,1.17412,0.11203124,0.06963113,0.3745645,0.17326054,0.16928211,0.5324349,0.069371246,0.050913922
33x19,0.06634354,0.16999458,0.029287398,0.052865554,0.36547577,0.04654003,0.055866916,0.19767967,0.12713876,0.054074544,0.35197312,0.052609697,0.030728308
38x6,0.013811007,0.007973087,0.1608011,0.0121662775,0.12210633,0.025522815,0.013411496,0.05136654,0.023450904,0.01211364,0.06645364,0.011117904,0.07839852
44x23,0.007988471,0.0047909417,0.011960947,0.0062048077,0.05412006,0.011725458,0.006363919,0.041605636,0.012211035,0.0051921313,0.050980266,0.006088617,0.0074875006
22x47,0.04012138,0.01840408,0.022838654,0.02277065,0.26780012,0.014885424,0.015650546,0.05026287,0.04320448,0.03671773,0.09051074,0.02210435,0.007769057
21x25,0.04486334,0.08134444,0.11502397,0.0481223,0.4738022,0.07376224,0.107898846,0.1941072,0.13798103,0.054174695,0.27249914,0.05042612,0.127459
34x21,0.15229137,0.051618103,0.17795373,0.04252037,0.37187088,0.046963483,0.048201874,0.2524764,0.1084051,0.03585666,0.20348233,0.05580431,0.023480311
20x16,0.0707843,0.019548241,0.020374889,0.015382923,0.12756106,0.014779911,0.012356066,0.0712109,0.02280137,0.012144256,0.13567708,0.016248811,0.027570926
39x17,0.023311062,0.016479073,0.07273816,0.013463067,0.13397795,0.01595458,0.020492863,0.051600445,0.02994792,0.017705046,0.06418937,0.016695095,0.0127467755
5x24,0.01693416,0.0140986405,0.010508144,0.012048381,0.25807473,0.07662226,0.017245403,0.0504803,0.04689338,0.0141915,0.09520314,0.012981061,0.00884425
6x32,0.26851875,0.06449127,0.1913964,0.047459442,0.4378257,0.0552693,0.08466728,0.15906352,0.08721684,0.053819492,0.32436487,0.07232196,0.029756518
45x16,0.0074831615,0.0055794837,0.007159722,0.005188031,0.032468215,0.0083946595,0.00648153,0.039408736,0.06193925,0.0050553624,0.044801693,0.0044338303,0.014409939
20x9,0.084937066,0.068881474,0.1302414,0.034172233,0.4311328,0.055019297,0.03581689,0.11807626,0.0636061,0.033138283,0.1952287,0.036518235,0.058078486
38x11,0.020871397,0.042937286,0.010633234,0.019947818,0.120213546,0.036134508,0.023900114,0.04699139,0.019443708,0.007862579,0.060745727,0.014492983,0.0129403975
9x18,0.03078813,0.0099083185,0.00851312,0.010105342,0.035032135,0.011663993,0.009144645,0.04103172,0.027074808,0.007610108,0.045116834,0.009175692,0.007291349
13x30,0.022699943,0.09114063,0.123623535,0.0131349,0.2996362,0.022317655,0.024450345,0.053450767,0.031363826,0.019246839,0.09429729,0.014027595,0.010800074
16x18,0.054192174,0.0681162,0.031138511,0.042635653,0.17934708,0.05020617,0.037974406,0.08744108,0.09561971,0.023733465,0.1479203,0.031218952,0.07100277
37x16,0.014898319,0.0050423997,0.01302788,0.0140031595,0.07097749,0.0055967453,0.011669884,0.088905625,0.018953767,0.006741924,0.1473691,0.021270055,0.0049218987
44x34,0.05106574,0.00957547,0.090577796,0.011923892,0.13238454,0.0115891,0.035665777,0.06628373,0.043649465,0.013362042,0.12721533,0.014400635,0.007029882
16x30,0.12189022,0.07087833,0.083620295,0.053923417,1.1156429,0.14067304,0.053246632,0.17527202,0.11385914,0.09096101,0.2776278,0.06783125,0.05292445
45x23,0.029456776,0.0051000547,0.007967624,0.0058339224,0.027067782,0.008894594,0.006884245,0.032990266,0.018584779,0.011141694,0.04802726,0.008684684,0.0049236654
41x2,0.0430087,0.01956995,0.06688325,0.02630984,0.18802792,0.050019514,0.021976646,0.113291055,0.100319296,0.04343855,0.4455397,0.048684426,0.07063603
48x50,0.04772648,0.054217473,0.11123067,0.030997548,0.18264844,0.051074907,0.03239856,0.17087755,0.0445145,0.03298445,0.2487392,0.040585045,0.03748598
33x48,0.056273606,0.06766869,0.06960425,0.025695786,0.19750397,0.042541776,0.032960754,0.09482943,0.08813896,0.020379959,0.24968792,0.030471407,0.037818074
13x27,0.010090642,0.005307758,0.028432548,0.008194565,0.025686406,0.007469455,0.0076788627,0.03726406,0.015064324,0.009729338,0.079542294,0.0056037167,0.0045147296
14x44,0.10186527,0.07934811,0.05330898,0.03868648,0.44481972,0.08449432,0.05794905,0.14944227,0.16863179,0.03305645,0.16554606,0.03649049,0.033349738
5x32,0.061187133,0.09635827,0.06389687,0.09392452,0.4657666,0.08414195,0.043432012,0.19601277,0.22053052,0.041089933,0.26279005,0.0778781,0.057903353
30x9,0.1154889,0.07053663,0.34578505,0.0426117,0.4180539,0.07870523,0.17964058,0.21539748,0.14647044,0.06880561,0.3164043,0.049808178,0.04778108
42x27,0.015901908,0.019011524,0.2187753,0.014572788,0.19179079,0.015299927,0.028568165,0.09315241,0.030426396,0.015817408,0.22696382,0.018001314,0.025541427
14x42,0.018533414,0.017368048,0.017897341,0.013651163,0.112302884,0.025929779,0.036219236,0.12687695,0.031733286,0.013981489,0.15644307,0.014697818,0.013677378
39x27,0.009438872,0.015321589,0.004278894,0.0094496105,0.10468102,0.010291427,0.0117267985,0.0311202,0.04600877,0.005193916,0.05310288,0.0076697767,0.005266303
39x26,0.017137906,0.015591129,0.022211252,0.010849559,0.06597312,0.021874582,0.01253076,0.03883973,0.027363986,0.0121202655,0.1429508,0.013323571,0.012510162
46x18,0.009256757,0.003365398,0.014738383,0.004578,0.030924555,0.008309089,0.0042849327,0.030318098,0.008132045,0.0043694335,0.043256596,0.0033958987,0.005107735
35x18,0.014102482,0.016167236,0.014223511,0.018123547,0.105675265,0.013377674,0.0566149,0.042725064,0.0245495,0.013198301,0.080698065,0.026749404,0.008745808
16x16,0.06260883,0.092073046,0.039249398,0.03373445,0.3206155,0.042160943,0.040032886,0.081612095,0.09927791,0.21534696,0.12586293,0.03498915,0.028243797
21x16,0.04699476,0.018896779,0.017295536,0.01248114,0.18953498,0.012669846,0.01329225,0.048725802,0.029678639,0.028541028,0.058431838,0.018287556,0.012708456
27x27,0.041809645,0.06227075,0.11209543,0.029779725,0.11657699,0.043814,0.023825573,0.06858249,0.051081493,0.018370902,0.115526386,0.028843455,0.047378965
36x21,0.055810884,0.06960067,0.037324034,0.020905497,0.24294408,0.024717689,0.019556208,0.09002148,0.029392937,0.01901007,0.10622625,0.022584114,0.018332912
41x16,0.008988988,0.010032626,0.009049807,0.0072634197,0.044048376,0.013647499,0.04155882,0.0774928,0.019724602,0.005441373,0.105644,0.008521049,0.0050614756
29x10,0.07098932,0.057237636,0.1280306,0.029250337,0.34040824,0.02792211,0.0751232,0.14776076,0.060621288,0.05370161,0.19039693,0.025741579,0.026597343
42x34,0.013477271,0.014933189,0.05484769,0.011826186,0.23916987,0.03271233,0.011221039,0.050348975,0.055973496,0.01201118,0.08024164,0.01235896,0.040314134
16x41,0.064416714,0.031282656,0.12838887,0.052992225,0.61125535,0.0672991,0.021193177,0.10748304,0.08031261,0.03221293,0.2340304,0.063014746,0.05893373
43x16,0.027684163,0.01137715,0.03612055,0.014201078,0.09054371,0.011877573,0.013188871,0.057346243,0.021530489,0.0660689,0.18179353,0.014571156,0.006741311
46x45,0.01234947,0.011610561,0.006903824,0.010685693,0.044458255,0.01226101,0.013950468,0.058363598,0.03330722,0.009913205,0.09616389,0.009555374,0.011951101
42x2,0.034406316,0.037885457,0.03175322,0.043923773,0.11039931,0.025430627,0.026887402,0.15587904,0.05223057,0.10666208,0.23081246,0.034922916,0.034539342
41x20,0.019530786,0.015030932,0.015486328,0.011118102,0.08696665,0.01788789,0.015750285,0.09945333,0.020421134,0.009999475,0.13639188,0.017971018,0.03357746
6x24,0.019830335,0.005678339,0.022961088,0.0077618524,0.04745541,0.0056381524,0.036700573,0.048264906,0.03681773,0.0052697402,0.05130669,0.006165962,0.003096233
13x42,0.070986204,0.03163796,0.07636154,0.027426653,0.29866788,0.07190872,0.026089123,0.1619369,0.06687554,0.043364123,0.3090358,0.027733618,0.062123522
38x27,0.065717675,0.032987513,0.05751084,0.035625245,0.1649743,0.07652629,0.08780195,0.099899426,0.107308365,0.028840963,0.23983473,0.039485652,0.031124141
43x12,0.022989096,0.024849605,0.018274505,0.0142581025,0.28339016,0.040388178,0.020770092,0.06631572,0.028937858,0.02158599,0.14969213,0.011660775,0.013540149
8x18,0.02672345,0.024101626,0.07654188,0.02568483,0.16200861,0.039285526,0.023218067,0.07318989,0.03751721,0.06433478,0.16567898,0.024793373,0.025337502
43x41,0.023098603,0.008325966,0.023229955,0.009485169,0.096478425,0.01360445,0.03367526,0.044637438,0.015245582,0.007875457,0.050093476,0.010318378,0.016777728
46x34,0.02953648,0.01689801,0.05848493,0.024788339,0.18199436,0.039289195,0.016644137,0.080828086,0.06384713,0.021056231,0.10789516,0.021355866,0.016506039
43x33,0.13399045,0.13562885,0.105223395,0.051362567,0.6434662,0.06331912,0.060151946,0.1959309,0.21134803,0.040802628,0.34778318,0.12294843,0.03443433
39x10,0.04570279,0.027584085,0.047049046,0.038913216,0.30451092,0.020118408,0.19513896,0.09473522,0.04632877,0.018040603,0.20182043,0.038794685,0.01303961
24x6,0.025703503,0.012574031,0.014017524,0.011478691,0.09864879,0.016957574,0.013045,0.063388884,0.029398127,0.01793211,0.14044118,0.015031602,0.012267709
43x28,0.030246655,0.10407073,0.022732051,0.02742143,0.10822125,0.014651905,0.05584823,0.06690524,0.053362936,0.015698269,0.084246494,0.01956484,0.02139318
18x7,0.01918215,0.009992152,0.01386175,0.010301617,0.07510906,0.008510476,0.010198802,0.037674487,0.021253739,0.011200196,0.08626183,0.008849358,0.005280206
28x16,0.053095456,0.10867671,0.10408167,0.04407281,0.19279066,0.017728541,0.025920153,0.14414102,0.0974282,0.017227033,0.34271997,0.037309818,0.012114314
30x26,0.03487278,0.0129045425,0.015071279,0.012500364,0.20107542,0.018703207,0.010540547,0.05697772,0.032321393,0.020488406,0.0876077,0.015251327,0.012883027
14x26,0.007886674,0.0034432937,0.012436441,0.0074758544,0.035282988,0.010642629,0.0046611307,0.021778297,0.010229719,0.004322427,0.050415408,0.0065071923,0.0044071004
36x18,0.015872454,0.005023749,0.005167809,0.005046795,0.04474047,0.007839775,0.0052503436,0.038086794,0.021314772,0.0084286975,0.053923994,0.004901209,0.0051973686
16x28,0.09990476,0.17784482,0.078152314,0.06706471,0.55832005,0.06626996,0.08122288,0.19474211,0.053691987,0.042278934,0.23710369,0.08328718,0.061025687
2x31,0.06432267,0.0256163,0.043769922,0.022133397,0.5492728,0.06733065,0.021112932,0.09674249,0.08638268,0.022409352,0.13943316,0.02471452,0.01993765
6x30,0.03896267,0.03485421,0.028203616,0.07570426,0.14980619,0.12007365,0.03138329,0.114261836,0.03484919,0.028704586,0.12235353,0.099836975,0.030141903
39x15,0.032507647,0.02504239,0.12231887,0.021404011,0.31432837,0.028337957,0.07713697,0.07937943,0.032025274,0.039024048,0.12963684,0.014618334,0.017543811
27x25,0.07561758,0.027916605,0.067426406,0.023273245,0.13163632,0.037670203,0.034505222,0.3653569,0.07427237,0.038251556,0.662626,0.021099111,0.01358202
44x14,0.05904557,0.058881618,0.07215906,0.016372742,0.16488384,0.011844777,0.012366364,0.059602086,0.034622204,0.01696687,0.12506506,0.018079774,0.007527921
7x18,0.01021375,0.0062256735,0.0052945795,0.0045117787,0.037391618,0.0049183103,0.017910939,0.05394526,0.009118093,0.0030669896,0.05086487,0.0031433788,0.0018785238
33x21,0.07475761,0.04582856,0.030642504,0.029324224,0.68804514,0.1192358,0.02749293,0.14707047,0.094286494,0.042521633,0.34685862,0.036950096,0.022622542
10x31,0.06757743,0.051284533,0.04154571,0.015284929,0.16362886,0.025745584,0.06337862,0.05871042,0.05281187,0.023055548,0.10059672,0.01516894,0.019889427
39x25,0.08676664,0.018011453,0.15656878,0.022514539,0.14367592,0.026443562,0.022420427,0.17120297,0.039221004,0.028590096,0.18982387,0.020264596,0.011692298
9x16,0.08663803,0.04689524,0.04494847,0.023767382,0.25615114,0.05704193,0.023472989,0.1598644,0.07520559,0.05298631,0.22586541,0.02090314,0.011100405
36x10,0.047454868,0.009651495,0.034217037,0.016300425,0.10050881,0.018658407,0.012201608,0.045266375,0.020444743,0.019066248,0.08346061,0.011737728,0.009137768
13x18,0.017337656,0.010293364,0.043674845,0.015407057,0.18776746,0.043231327,0.021187618,0.08054337,0.024280658,0.014122204,0.19418204,0.019338148,0.0057771606
13x26,0.0080938125,0.013358977,0.016041849,0.0060069887,0.034058645,0.010270308,0.007187538,0.04384593,0.049414955,0.011398579,0.06628753,0.011010229,0.008350221
11x45,0.053471144,0.09090003,0.16085176,0.07677884,0.42276528,0.1843381,0.04688139,0.33419016,0.18857202,0.07307705,0.5015291,0.056061175,0.04502723
35x3,0.035605203,0.022400735,0.085351504,0.023969842,0.16465168,0.019112786,0.021011673,0.063706584,0.029278796,0.04447648,0.092192695,0.024188202,0.016781755
40x15,0.05174525,0.029490672,0.056209717,0.04073516,0.3915119,0.027787514,0.057927698,0.1084517,0.044331327,0.032970145,0.11818941,0.027814757,0.030396624
39x29,0.097269796,0.05104115,0.08588078,0.046071738,0.4608357,0.07478305,0.06691235,0.22903092,0.19675201,0.04198981,0.37881622,0.052460447,0.027854856
33x43,0.043194868,0.06999238,0.056444447,0.035271343,0.34869254,0.03143586,0.04626025,0.10234334,0.11340627,0.023781369,0.15205039,0.02391529,0.01863107
19x16,0.05305836,0.023720644,0.019734956,0.023043623,0.38381156,0.023122955,0.015646763,0.074324355,0.03005668,0.020423433,0.13692057,0.020454837,0.010977352
23x6,0.094127886,0.022815455,0.08882063,0.058579918,0.16999334,0.01928924,0.02280872,0.06509263,0.043755,0.026941868,0.10090862,0.018923583,0.014440396
23x17,0.032539282,0.027068952,0.027445458,0.01519918,0.17125237,0.03241016,0.022714376,0.07737713,0.04230612,0.026294446,0.18767203,0.014832651,0.0111800935
14x27,0.026352905,0.014403307,0.022578921,0.0142982565,0.2433662,0.0135784075,0.011341734,0.074546024,0.030877616,0.011102319,0.08080569,0.013512467,0.00767652
44x44,0.025201175,0.01526676,0.044833705,0.019618116,0.3021494,0.02428067,0.037653983,0.13617925,0.031700023,0.018902175,0.2904274,0.016040837,0.019794006
42x41,0.026719868,0.017459461,0.07863233,0.0437325,0.34793153,0.018877117,0.018916925,0.055396322,0.03402626,0.015379747,0.11959653,0.047867045,0.013735765
29x5,0.053747464,0.013908838,0.040393654,0.03638011,0.08222218,0.05078598,0.016847206,0.11060294,0.028176581,0.030348705,0.11842056,0.041125987,0.092630975
31x45,0.06671889,0.01472684,0.01592749,0.024395116,0.06749841,0.02656833,0.012669282,0.08275276,0.051285498,0.012224514,0.091484204,0.021297997,0.036355693
30x48,0.12755358,0.023918917,0.023043066,0.018738417,0.1372284,0.016362337,0.011843453,0.053936068,0.030447459,0.010333238,0.073807485,0.02313683,0.007832478
10x44,0.030312393,0.012360632,0.01729394,0.012281625,0.048728764,0.018662494,0.016146377,0.040341638,0.014260752,0.011873873,0.07761145,0.010704862,0.0075416416
44x16,0.027321937,0.0083947815,0.016267786,0.021618139,0.048054524,0.0071606687,0.0078889085,0.05033625,0.016285501,0.01630172,0.20135303,0.024355663,0.006856543
30x18,0.07371319,0.04276908,0.021313174,0.044172812,0.17419405,0.023160245,0.03912471,0.11381508,0.046041086,0.024543997,0.16052781,0.040934756,0.009479796
40x16,0.0036652458,0.0033697744,0.02358454,0.006585712,0.01664588,0.0034419284,0.0064499825,0.032686252,0.0153567,0.0027104488,0.11249276,0.005652732,0.0016477389
39x43,0.010608395,0.0031742172,0.006601551,0.010389114,0.056766093,0.005885746,0.0058069574,0.04849568,0.010963188,0.0044296975,0.049338482,0.005683418,0.0030198118
3x26,0.03647931,0.009820182,0.009415528,0.010780554,0.23146857,0.013625232,0.027820742,0.13854063,0.023447746,0.008728008,0.079052545,0.011616732,0.031895
31x16,0.0712622,0.02505046,0.021044942,0.02552045,0.12506399,0.023416644,0.02052419,0.10599619,0.06797778,0.044872075,0.18694054,0.021179823,0.046159673
